Feature	Gain	Cover	Frequency
tcallcenter	0.00402826041051172	0.00280122382847236	0.00192781887469177
Master_msaldopesos	0.0039601582953796	0.00793215487073827	0.00708361353956512
Visa_mconsumototal	0.00384568632817796	0.00662866779904125	0.00878726742882762
ccaja_ahorro	0.00366623284172902	0.0139331932292274	0.00416946872898453
mpagomiscuentas	0.00359759920148105	0.0104913846921575	0.00981842636180229
ctransferencias_emitidas	0.00352546793301304	0.00832495250238425	0.0102667563326608
Master_msaldototal	0.00345758527890671	0.00413545855143754	0.00623178659493387
mttarjeta_visa_debitos_automaticos	0.00333255665302726	0.00470781857040453	0.00802510647836808
ctransferencias_recibidas	0.00313375603008289	0.00583488604429423	0.00735261152208025
Visa_fultimo_cierre	0.00299169799488801	0.0157144762106226	0.00735261152208025
ctarjeta_visa_debitos_automaticos	0.00294686145146767	0.0107257043544097	0.00717327953373683
ctarjeta_debito	0.00280951638940751	0.00362055557434954	0.00587312261824703
ctarjeta_master	0.00271128815173265	0.000383197238385217	0.000582828962116117
mplazo_fijo_dolares	0.00269679148294824	0.00739584620581285	0.00313830979600986
Master_mpagospesos	0.00267296101380621	0.00928254499283568	0.00627661959201973
cprestamos_personales	0.00246730371524207	0.00991135975440161	0.00367630576104013
ccuenta_debitos_automaticos	0.00233050639475908	0.00508719827391433	0.0039004707464694
mdescubierto_preacordado	0.00220567430767809	0.0116280313507809	0.00354180676978256
ccaja_seguridad	0.00194267756984826	0.0108805493816639	0.00322797579018157
Visa_mpagosdolares	0.0019287102697474	0.0106567562183553	0.00475229769110065
Master_fultimo_cierre	0.00183804871870831	0.00392439993039236	0.00425913472315624
Master_mconsumospesos	0.0017697081482285	0.00801209530783105	0.00524546065904506
mextraccion_autoservicio	0.00157252909690291	0.00550530631888451	0.00493162967944407
ctarjeta_visa	0.00137272054203922	0.0004501132833444	0.000582828962116117
Master_cconsumos	0.00127544154543849	0.00908622158510899	0.00412463573189868
ccajas_consultas	0.00124775700518597	0.0105358817529852	0.00282447881640888
cpagomiscuentas	0.00116761894601332	0.00297641333170872	0.00372113875812598
mforex_sell	0.00111223487479977	0.00348956228505664	0.0026003138309796
Visa_mpagado	0.000948078268569736	0.0082821411267094	0.00282447881640888
catm_trx	0.000839182020775215	0.00384296075738553	0.00242098184263618
tmobile_app	0.000835827982285011	0.00087561053625141	0.00228648285137861
cextraccion_autoservicio	0.00080004494030631	0.00223770540879707	0.00233131584846447
matm	0.000780425129418585	0.00239479696892035	0.00246581483972204
Master_mconsumototal	0.000779252657051419	0.00348674233645525	0.0021968168572069
cplazo_fijo	0.000728589609337471	0.00774095528605528	0.00206231786594934
cseguro_vida	0.000592796152311583	0.00538394405739149	0.0017036538892625
internet	0.00046166897082007	0.000571804669757748	0.000896659941717104
ccajas_extracciones	0.000460994908470205	0.0020273663066708	0.0017036538892625
Master_mconsumosdolares	0.00044883828961845	0.000730172669011183	0.00112082492714638
matm_other	0.000442417354485413	0.00108837212347147	0.00121049092131809
Visa_msaldodolares	0.000398877434185816	0.000668555613819394	0.000896659941717104
active_quarter	0.00037961124899095	0.00442650002662966	0.00165882089217664
Master_mpagosdolares	0.000357465269936572	0.000663361095685421	0.000941492938802959
mttarjeta_master_debitos_automaticos	0.000315435908124215	0.00148556463323019	0.000762160950459538
ctarjeta_master_transacciones	0.000229610779458041	0.000302299275569579	0.000448329970858552
cforex	0.000153633146199955	0.00026417341337864	0.000403496973772697
catm_trx_other	0.00014132142553112	0.00131004600507351	0.000627661959201973
cforex_sell	9.24204616820546e-05	0.000442456219565484	0.000403496973772697
cseguro_vivienda	7.64801999754179e-05	0.000534516937137193	0.000313830979600986
Master_msaldodolares	5.89764124280559e-05	0.000135699225802906	0.000134498991257566
cseguro_accidentes_personales	5.40500857808663e-05	0.000265200848690789	0.000224164985429276
Master_mpagado	3.96456454240959e-05	0.000212825212801314	0.000179331988343421
ctarjeta_master_debitos_automaticos	3.78313608325998e-05	0.000158194403531734	8.96659941717104e-05
Master_madelantopesos	2.33358943158109e-05	1.1000941549418e-05	4.48329970858552e-05
Visa_madelantopesos	5.80046546083078e-11	1.10095820604528e-05	4.48329970858552e-05
