Feature	Gain	Cover	Frequency
tcallcenter	0.00365385966326563	0.00232168374068198	0.00169878741725734
ctarjeta_debito	0.00364335619508603	0.00309813567860892	0.0061507820280007
Visa_mlimitecompra	0.00357309425769379	0.00531334923468034	0.006267939780915
Master_mpagospesos	0.00353632112328429	0.00879346907134728	0.00702946517485795
mplazo_fijo_dolares	0.00321426170400747	0.0167510445080109	0.00363189034034327
ctarjeta_visa_debitos_automaticos	0.00319686131782279	0.00920643490891721	0.0061507820280007
Master_fultimo_cierre	0.00315183886181196	0.00500534997274844	0.00492062562240056
ccaja_ahorro	0.00283293132541487	0.00870803474299623	0.00328041708160038
ccuenta_debitos_automaticos	0.00281166774956289	0.00555310518635779	0.00369046921680042
Master_msaldototal	0.00259456127250653	0.0033056322498817	0.00421767910491477
Visa_mpagosdolares	0.00255488048447308	0.0119734817595186	0.00550641438697206
mtarjeta_master_consumo	0.00253318735755911	0.00360254587961324	0.00240173393474313
ccajas_otras	0.0024014312202946	0.0107174372367797	0.00187452404662879
Master_mconsumospesos	0.00234458929133761	0.00603883983045558	0.00456915236365767
mextraccion_autoservicio	0.00233999744266923	0.00720860360301207	0.00503778337531486
ctarjeta_master	0.00217981133619991	0.000132869157361337	0.000292894382285748
cpagomiscuentas	0.00194080809847043	0.00350616087713547	0.00404194247554332
ccaja_seguridad	0.00187491036827219	0.00877446785474132	0.00251889168765743
mdescubierto_preacordado	0.00172532285040122	0.00730525998857269	0.00246031281120028
Master_cconsumos	0.00171869681350247	0.00664144376551145	0.00351473258742897
Visa_mpagado	0.00161093466862743	0.008119899193595	0.00281178606994318
cextraccion_autoservicio	0.0015044414026588	0.0031185202154696	0.00339757483451467
ctarjeta_master_transacciones	0.00145776526399639	0.0016338053732536	0.00128873528205729
Visa_mconsumototal	0.00143648190582236	0.00228889479653187	0.00269462831702888
tpaquete4	0.00139746942821863	0.00598097068864376	0.00152305078788589
matm	0.00118591164079399	0.00444948553923654	0.00316325932868608
ccajas_extracciones	0.00116392555120164	0.00223817696568693	0.00205026067600023
tmobile_app	0.00101528311490678	0.000533826660249234	0.00164020854080019
mforex_sell	0.00100631256105852	0.00205639724211886	0.00169878741725734
matm_other	0.000947834100262888	0.00390686166629635	0.00287036494640033
cinversion2	0.000928112654867691	0.00496952153807046	0.000878683146857243
ccajas_consultas	0.000736866156455038	0.00666611468814551	0.00158162966434304
internet	0.00072070028647626	0.000466839046853793	0.00105441977622869
Visa_msaldodolares	0.000720360453836739	0.00557169126019378	0.00257747056411458
cseguro_vida	0.000697828044929562	0.00321252731536741	0.000995840899771542
mttarjeta_master_debitos_automaticos	0.000607906635353672	0.0024983321235809	0.00111299865268584
catm_trx	0.000535072031263705	0.00185289513643845	0.00123015640560014
active_quarter	0.00051041214679747	0.00249928856558098	0.00123015640560014
Master_mconsumototal	0.000448470200215115	0.00117392840267649	0.000761525393942944
Master_mconsumosdolares	0.000388944708783317	0.000263933983955644	0.000761525393942944
catm_trx_other	0.000345368865186571	0.00272134300557897	0.000878683146857243
Master_mpagosdolares	0.000280353988909772	0.000166325557201692	0.000351473258742897
cforex	0.000256162233549453	0.00038288192263478	0.000468631011657196
Master_msaldodolares	0.000248634877997962	0.000186010365789307	0.000234315505828598
ccajas_depositos	0.00021819630049035	0.00526493449270064	0.000937262023314393
minversion2	0.000175795309981489	0.00102854775172817	0.000175736629371449
cseguro_vivienda	0.000172353755096443	0.000389502202920636	0.000468631011657196
cforex_sell	0.000166471999626846	0.000296419272440086	0.000234315505828598
ccheques_depositados	0.000144498069579581	0.00137379690891793	0.000234315505828598
Master_mpagado	0.000142660415133212	0.000495096626988172	0.000527209888114346
cseguro_accidentes_personales	9.26895542483202e-05	0.000273665634612939	0.000234315505828598
cplazo_fijo	9.22647518770734e-05	0.00110750409254491	0.000234315505828598
tcuentas	7.50125819093438e-05	0.00310724241470788	0.000527209888114346
mcheques_depositados	6.9267104126653e-05	0.000690498314379528	0.000117157752914299
mcaja_ahorro_adicional	6.04816215352944e-05	0.000765564342030278	0.000175736629371449
Master_delinquency	5.83800570423441e-05	1.09140007371527e-05	5.85788764571496e-05
ctarjeta_master_debitos_automaticos	2.89080883124043e-05	0.000420758199386565	0.000117157752914299
ctarjeta_visa	1.75867423310942e-05	9.19357868546823e-05	0.000117157752914299
Visa_madelantopesos	2.46922529919183e-10	2.18646748638792e-05	5.85788764571496e-05
Visa_cadelantosefectivo	6.20970843740297e-11	4.96102944798076e-05	5.85788764571496e-05
Visa_madelantodolares	2.24782335315577e-11	1.84701859249315e-05	5.85788764571496e-05
